DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Pos_Signal_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Context_Type,Signal_Type,Signal_Strength,Neg_Signals,Rejection_Reason
p.berl.frisk;;1,31,2,1,yes,ab,Bankakten aus dem Faijûm,Ptolemais Euergetis (Arsinoites),7. Febr. 155,0155-02-07,,,πυρου,7,αρταβασ,56,δραχμαι,25.26,24,1,24,0,no,yes,no,,,,"ρῶν
Πολ έμωνος γενή ματος 17 ἔτους πυροῦ ἀρτάβας 7 , τιμῆς τειμῆς
ὡς τῆς ἀρτάβης ἑκά στης 8 , τὰς συναγομ ένας
ἀργυρίου δραχμὰς
πεντήκοντα ἕξ, γίνονται δραχμαὶ 56 .
ἐγρ άφη δι ὰ Μαρί",PRICE,priceword_ext,0.6,,
p.berl.frisk;;1,33,2,1,yes,ab,Bankakten aus dem Faijûm,Ptolemais Euergetis (Arsinoites),7. Febr. 155,0155-02-07,,,πυρου,2,αρταβασ,16,δραχμαι,25.26,24,1,24,0,no,yes,no,,,,"Ἁρπο κ ρατίωνι γενή ματος 17 ἔτους
πυροῦ ἀρτάβας 2 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης ἑκά στης 8 ,
τὰς συναγομ ένας ἀ ργ υρίου δραχμὰς
δεκαέξ, γίνονται δραχμαὶ 16 . ἐγρ άφη
δι ὰ Μαρί",PRICE,priceword_ext,0.6,,
p.cair.goodsp;;30,1,1,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,πυρου,9,αρταβαι,100,δραχμαι,26.36,5,1,6,0,no,no,no,,,,"100
ἀναλωθεῖσαι υἱῷ Σεμπρω νίου ὁ μοίως δραχμαὶ 100
π ἐμοῦ πυροῦ ἀρτάβαι 9
ἀναλωθεῖσαι Γεμέλλ ῳ υἱῷ Σεμπ ρω",OTHER,,0.0,,
p.cair.goodsp;;30,2,1,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,πυρου,1.333333,αρταβησ,0.333333,δραχμαι,27.94,3,1,3,0,no,no,no,,,,"π Θαι σαρίου
π Ἀρχῆ πυροῦ ἀρτάβης 1 1/3 δραχμαὶ 24
ἀναλωθεῖσαι ἄλ λα ς πυροῦ",OTHER,,0.0,,
p.cair.goodsp;;30,2,2,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,πυρου,2,αρταβησ,3,δραχμαι,26.18,2,1,2,0,no,no,no,,,,"1/3 δραχμαὶ 24
ἀναλωθεῖσαι ἄλ λα ς πυροῦ ἀρτάβης 2/3 δραχμαὶ 12
ὁ μοίως ἀδελφῷ ἀδ ε",OTHER,,0.0,,
p.cair.goodsp;;30,3,1,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,πυρου,1,αρταβησ,20,δραχμαι,26.3,3,1,3,0,no,no,no,,,,"διὰ τοῦ υἱοῦ με δραχμαὶ 100
π πυροῦ ἀρτάβης 1 δραχμαὶ 20 τῷ αὐτῷ διὰ τ οῦ Π αί",OTHER,,0.0,,
p.cair.goodsp;;30,12,1,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,κριθ,3,αρταβων,30,δραχμαι,38.84,4,2,4,0,yes,yes,no,,,,"δραχμαὶ 100 χ αλκοῦς
Πρωτάρχ ῳ τιμῆς κριθ ῆς ἀρταβῶν 3 δραχμαὶ 30 2 χα λκοῦς
π Ἁτ ρῆ",PRICE,priceword_ext,0.6,,
p.cair.goodsp;;30,13,2,1,yes,ab,Accounts,"Karanis (Arsinoites, Ägypten)","nach
                25. Mai 192",,0192-05-25,,πυρου,,,8,δραχμαι,25.56,2,-1,2,0,no,no,no,,,,"ο λόγ ῳ ὑ πὲρ Π ερκ εήσεως πυροῦ ἀρταβῶν δραχμαὶ 8
Χαι ρ ή μονι σιτολό γ",OTHER,,0.0,,
p.cair.isid;;72,1,1,1,yes,ab,Memoranda for a Petition,Karanis (Arsinoites),15. Jan. - 29. Aug. 314 (?),,0314-01-15,0314-08-29,σιτ,7,αρταβαι,2000,δραχμαι,25.96,4,2,6,0,no,no,no,,,,"δραχμαὶ 4000

τάλαντα 23 δραχμαὶ 2000

σίτ ου ἀρτάβαι 7
ἐρε βίν θ ου ἀρτάβαι 3",OTHER,,0.0,,
p.cair.isid;;72,2,1,1,yes,ab,Memoranda for a Petition,Karanis (Arsinoites),15. Jan. - 29. Aug. 314 (?),,0314-01-15,0314-08-29,κριθ,,,4,ταλαντα,33.59,2,-1,2,0,no,yes,no,,,,"επ α ο
ἀπ ὸ τι μῆς κριθ ῆς τάλαντα 4
ἀπ ὸ δια φ ο ρ",PRICE,"receipt_price,priceword_ext",0.7,,
p.cair.zen;2;59176,1,2,1,yes,ab,Daily account of receipts and expenses,Philadelphia (Arsinoites),29. Juni - 22. Juli 255 v.Chr.,,-0255-06-29,-0255-07-22,ολυρασ,,,8,δραχμαι,33.97,7,-1,7,0,no,yes,no,,,,"παρὰ Πάσιτος εἰς τὴν τιμὴν
τῆς ὀλύρας ἧς ἐμετρήσατο
ἐν Κερκῆι ἀργυρίου δραχμαὶ 8
παρὰ τῶν μεταβόλων ἀπὸ σικύου δραχμαὶ",PRICE,priceword_ext,0.6,,
p.cair.zen;2;59269,1,1,1,yes,ab,Account with Herakleides the vine - dresser,Philadelphia? (Arsinoites),nach 1. Juni 252 v.Chr.,,-0252-06-01,,πυρων,150,αρταβων,20,δραχμαι,29.46,4,1,5,0,no,no,no,,,,"τῶν ἐν τῆι
ὑφάμμωι τοῦ αὐτοῦ ἔτους δραχμαὶ 20
καὶ πυρῶν ἀρταβῶν 150 ἃς ἐμετρήσατο
ἐκ θησ α υρ",OTHER,,0.0,,
p.cair.zen;3;59325,2,1,1,yes,ab,Agricultural account,Philadelphia? (Arsinoites),ca. 249 v.Chr.,-0249,,,κριθων,,,4,δραχμων,27.16,19,-1,19,0,no,yes,no,,,,"Μένωνι πυ ρῶν 26 1/2 1/4 1/8
κριθῶν ἀρ τάβας 2
τούτου τιμὴν
αἰτεῖ πυ ρῶν ἀρ ταβῶν 2 1 ὡς τῶ ν
4 δραχμῶν ἀρ ταβῶν 7 γίνονται δραχμαὶ 12",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59325,2,2,1,yes,ab,Agricultural account,Philadelphia? (Arsinoites),ca. 249 v.Chr.,-0249,,,κριθων,,,12,δραχμαι,25.05,3,-1,3,0,no,no,no,,,,"ν
4 δραχμῶν ἀρ ταβῶν 7 γίνονται δραχμαὶ 12
κριθῶν ἀρ ταβῶν 2 2 1/2
καὶ τὸ",OTHER,,0.0,,
p.cair.zen;3;59325,3,1,1,yes,ab,Agricultural account,Philadelphia? (Arsinoites),ca. 249 v.Chr.,-0249,,,πυρων,,,2,δραχμην,31.35,11,-1,11,0,yes,yes,no,,,,"Σωσίππωι πυ ρῶν 17 1/2
Φανοθέμει
πυρῶν ἀρ τάβαι 23 1/2
τούτου
τιμὴν πυ ρῶν 2 δραχμὴν 1 1
καὶ τὸ λοιπὸν πυ",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59325,4,3,1,yes,ab,Agricultural account,Philadelphia? (Arsinoites),ca. 249 v.Chr.,-0249,,,πυρ,,,5.083333,δραχμην,26.48,13,-1,13,0,yes,yes,no,,,,"Ἀπολλωνίωι
κρ ιθῶν 7 1/3 1/8
πυρ ῶν 1 1/2
τούτου τιμὴν τιμης
κρ ιθῶν ἀρ ταβῶν 5 1/12 δραχμὴν 1 ὀβολοῦ τέταρτον 1/4 λοι πὸν",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59326,2,4,1,yes,ab,Account,Philadelphia? (Arsinoites),nach 13. Febr. 249 v.Chr.,,-0249-02-13,,σιτου,,,12,οβολοσ,40.37,4,-1,4,0,yes,yes,no,,,,"Πύρρου Σώσωι ὥστε Πτολεμαίωι κλ ηρούχωι εἰς
σίτου τιμὴν χα λκοῦ 12 ὀβολὸς 1 1/2
διὰ Πύρρου Ἱππίαι πρόχρησιν",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59326,3,2,1,yes,ab,Account,Philadelphia? (Arsinoites),nach 13. Febr. 249 v.Chr.,,-0249-02-13,,κριθησ,,,32,δραχμαι,37.74,7,-1,7,0,yes,yes,no,,,,"φ ρῆι Ὀα φ ιῆι ὑοφορβῶι εἰς τιμὴν κριθῆς
εἰς 20 ἀρ τάβας ἀργυρίου δραχμαὶ 32
Νικομάχωι εἰς μήκωνα ἀργυ ρίου 20",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59355,1,3,1,yes,ab,Draft of a statement concerning a loan,Alexandria (?),nach 6. Juli 244 v.Chr.,,-0244-07-06,,πυρων,,,10,χαλκου,44.36,3,-1,3,0,yes,yes,no,,,,"ο ἀργυρ ίου 20
πιτύρων τ ιμὴν χαλκοῦ 10
πυρῶν ἀρτ αβῶν 10 τιμὴ ν κ άτεργον χα",PRICE,priceword_ext,0.6,,
p.cair.zen;3;59355,3,1,1,yes,ab,Draft of a statement concerning a loan,Alexandria (?),nach 6. Juli 244 v.Chr.,,-0244-07-06,,σιτου,,,32,δραχμασ,27.09,4,-1,4,0,yes,yes,no,,,,33 ἔτει καὶ 34 ἔτει καὶ 35 ἔτει σίτου τιμὴν χαλ κοῦ δραχμὰς 32 γίνονται ἀργυ ρίου δραχμαὶ 232 ὀβολὸς 1,PRICE,priceword_ext,0.6,,
p.cair.zen;4;59647,2,1,1,yes,ab,Memorandum,Philadelphia? (Arsinoites),vor 248 - 247 v.Chr.,,-0248,-0247,πυρων,,,5,δραχμασ,46.07,4,-1,4,0,no,yes,no,,,,"αι ἡμῖν, τρισίν 3 , ἑνὶ 1 μὲν δραχμὰς 5
καὶ πυρῶν ἀρ τάβην 1 1/2 , τοῖς δὲ",PRICE,rate_construction,0.8,,
p.cair.zen;4;59647,2,2,1,yes,ab,Memorandum,Philadelphia? (Arsinoites),vor 248 - 247 v.Chr.,,-0248,-0247,πυρων,,,3,δραχμασ,45.33,3,-1,3,0,no,yes,no,,,,"1/2 , τοῖς δὲ
δυσὶ 2 ἀνὰ δραχμὰς 3 καὶ πυρῶν ἀρ τάβην 1 1/2 ,
ὃ γίνεται",PRICE,rate_construction,0.8,,
p.cair.zen;4;59647,2,3,1,yes,ab,Memorandum,Philadelphia? (Arsinoites),vor 248 - 247 v.Chr.,,-0248,-0247,πυρων,,,122,δραχμαι,46.07,4,-1,4,0,no,yes,no,,,,"1/2 ,
ὃ γίνεται εἰς τὸν ἐνιαυτὸν δραχμαὶ 122
καὶ πυρῶν ἀρ τάβαι 54 ,
καὶ ἡμῖν δὲ",PRICE,rate_construction,0.8,,
p.cair.zen;4;59723,1,3,1,yes,ab,Account concerning hay - land,Philadelphia (Arsinoites),ca. 259 - 258 v.Chr.,,-0259,-0258,κριθην,,,1.5,οβολου,33.97,7,-1,7,0,yes,yes,no,,,,"τοῦ χόρτου τιμὴ δραχμαὶ μ υριὰς 1 490 ὀβολοῦ 1 1/2 .
εἰ ς κριθὴν λογιοῦνται εἰς ἀρ τάβας 25
τῶν 20",PRICE,priceword_ext,0.6,,
p.cair.zen;4;59787,1,2,1,yes,ab,Account of money,Philadelphia? (Arsinoites),Mitte III v.Chr.,,-0275,-0226,κριθησ,,,100,δραχμασ,33.41,9,-1,9,0,yes,yes,no,,,,"εἰς τιλμὸν σησάμου εἰς Φαρβαῖθον ἀρ γυρίου δραχμὰς 100
καὶ ὥστε Ὀννώφρει εἰς τιμὴν
κριθῆς 52
Ἀπολλωνίωι τῶι παρὰ Διονυσοδώρου ἀρ γυρίου",PRICE,priceword_ext,0.6,,
p.cair.zen;4;59787,1,3,1,yes,ab,Account of money,Philadelphia? (Arsinoites),Mitte III v.Chr.,,-0275,-0226,κριθησ,,,4,δραχμων,29.9,9,-1,9,0,no,yes,no,,,,"Εὐτυχίδηι ὥστε Διοφάντωι παρα
κομίσαι εἰς τιμὴν κριθῆς ἀρ ταβῶν 500 εἰς 15 ἀρ τάβας τῶν 4 δραχμῶν ἀρ γυρίου δραχμὰς 150
ὧν μετρεῖ",PRICE,priceword_ext,0.6,,
p.cair.zen;4;59787,2,1,1,yes,ab,Account of money,Philadelphia? (Arsinoites),Mitte III v.Chr.,,-0275,-0226,κριθησ,,,200,δραχμασ,39.93,3,-1,3,0,yes,yes,no,,,,"παρα
κομίσαι εἰς Ἀρσινόην εἰς
τιμὴν κριθῆς ἀργ υρίου δραχμὰς 200
ἐπὶ τὴν Ἀρτεμιδώρου τράπεζαν
κατεβλήθησαν",PRICE,priceword_ext,0.6,,
p.cair.zen;4;59787,2,2,1,yes,ab,Account of money,Philadelphia? (Arsinoites),Mitte III v.Chr.,,-0275,-0226,σιτου,,,140,δραχμαι,37.24,6,-1,6,0,yes,yes,no,,,,"ἐπὶ τὴν Ἀρτεμιδώρου τράπεζαν
κατεβλήθησαν ἀργ υρίου δραχμαὶ 140 ὧν
Δαμάσται τιμὴν σίτου τοῦ γινο
μένου εἰς τὸ ἐκφόριον πυ",PRICE,priceword_ext,0.6,"TAX,LOAN",
p.cair.zen;4;59791,1,1,1,yes,ab,Account of money,Philadelphia? (Arsinoites),Mitte III v.Chr.,,-0275,-0226,σιτου,,,20,δραχμαι,27.54,1,-1,1,0,no,no,no,,,,"ι ρας δραχμαὶ 5
ἀ π ὸ σίτου δραχμαὶ 20
ἀπὸ τοῦ
γίνονται",OTHER,,0.0,,
p.col;2;1r_4col11,1,2,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),26. Febr. 155,0155-02-26,,,πυρου,28.375,αρταβων,8,δραχμων,33.3,18,3,18,0,no,yes,no,,,,"ὅρμους οι γενήμ ατος 17 ἔτους , πυροῦ ἀρταβῶν πυροῦ ἀρταβῶν 28 1/3 1/24 ,
τιμῆς τειμῆς τ ῆς ἀ ρτ άβης ἑκ άστης δραχμῶν 8 , τὰς συναγομ ένας διακοσίας εἴκοσι",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col11,1,3,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),26. Febr. 155,0155-02-26,,,πυρου,28.375,αρταβων,8,δραχμων,35.42,16,1,16,0,no,yes,no,,,,"οι γενήμ ατος 17 ἔτους , πυροῦ ἀρταβῶν πυροῦ ἀρταβῶν 28 1/3 1/24 ,
τιμῆς τειμῆς τ ῆς ἀ ρτ άβης ἑκ άστης δραχμῶν 8 , τὰς συναγομ ένας διακοσίας εἴκοσι",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col19,1,4,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),1. März 155,0155-03-01,,,πυρου,26,αρταβαι,8,δραχμων,33.18,20,1,20,0,no,yes,no,,,,"ῆς ἀρτάβης ἥμισυ τέταρ τ ον
γίνονται πυροῦ ἀρτάβαι 26 κρι θῆς ἀρτάβης 1/2 1/4 τιμῆς ὡς τῆς ἀρτάβης τοῦ μὲν πυ ρ οῦ
ἑκ άστης δραχμῶν 8 , τῆ ς δ ὲ κριθῆς ὡς",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col19,1,5,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),1. März 155,0155-03-01,,,κριθησ,100,αρταβων,8,δραχμων,40.04,7,6,13,0,no,yes,no,,,,"τοῦ μὲν πυ ρ οῦ
ἑκ άστης δραχμῶν 8 , τῆ ς δ ὲ κριθῆς ὡς τ ῶ ν ἑκατὸν 100 ἀρταβῶν
δραχμῶν 480 , τ ὰς ἐ",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col3,1,2,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),23. Febr. 155,0155-02-23,,,πυρου,25.166667,αρταβων,8,δραχμων,32.73,21,1,21,0,no,yes,no,,,,"ἐπὶ σοὶ γενήμ ατος 17 ἔτους , πυροῦ ἀρταβῶν 25 1/6
τιμῆς τ ε ιμῆς ὡς τῆς ἀρτάβης κατὰ τὰ κελε υσ θ έντα
ἑκ άστης δραχμῶν 8 , τὰς συναγομένας ἀργυ ρίου δραχμὰς",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col8,1,2,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),26. Febr. 155,0155-02-26,,,πυρου,11.458333,αρταβων,8,δραχμων,38.55,12,1,12,0,yes,yes,no,,,,"ς εἰς τοὺς ὅρμους γενήμ ατος 17 ἔτους πυροῦ ἀρταβῶν 11 1/3 1/8
τιμῆς τειμῆς τῆς ἀρτάβης ἑκ άστης δραχμῶν 8 , τὰς συναγομένα ς
ἀργ υρίου",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col9,1,1,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),26. Febr. 155,0155-02-26,,,πυρου,25.083333,αρταβων,8,δραχμων,31.25,25,1,25,0,no,yes,no,,,,"τοῦ γενομ ένης γενή ματος 17 ἔτους
πυροῦ ἀρταβῶν 25 1/12 κρ ιθ ῆς ἀρ τ άβης 1 2/3 , τιμῆς τειμῆς ὡς
τῆς ἀρτάβης τοῦ μὲ ν πυροῦ ἑκ άστης δραχμῶν 8 , δραχμὰς 200 4 ,
τῆς",PRICE,priceword_ext,0.6,,
p.col;2;1r_4col9,1,2,1,yes,ab,"Receipts for payments by the state bank for services of transport, men and guards",Ptolemais Euergetis (Arsinoites),26. Febr. 155,0155-02-26,,,πυρου,100,αρταβων,8,δραχμων,38.62,3,18,18,0,no,yes,no,,,,"τειμῆς ὡς
τῆς ἀρτάβης τοῦ μὲ ν πυροῦ ἑκ άστης δραχμῶν 8 , δραχμὰς 200 4 ,
τῆς δὲ κριθ ῆς ὡ ς τῶν 100 ἀρταβῶν δραχμῶν 480 , δραχμὰς 8 ,",PRICE,priceword_ext,0.6,,
p.col;4;63,2,3,1,yes,ab,Daily Record of Receipts and Expenditures,Philadelphia? (Arsinoites),nach 23. Febr. 257 v.Chr.,,-0257-02-23,,πυρωνι,,,20,δραχμασ,39.93,3,-1,3,0,no,yes,no,,,,"ασ ον τος γυναικὶ
πρόχρησιν ἀρ γυρίου δραχμὰς 20
Πύρωνι ἃς Ἕρμωνι ἀρ γυρίου δραχμὰς 20
Λιβάνωι",PRICE,priceword_ext,0.6,,
p.col;7;182,1,2,1,yes,ab,Loan of Wheat and Money,Karanis (Arsinoites),4. Febr. 372 (Jahr unsicher),0372-02-04,,,κριθησ,6,αρταβων,3000,ταλαντα,42.15,7,6,13,0,yes,yes,no,,,,"νομίσμα
τος τάλαντα ταλάντον τρισχίλια τρισχιλίων , τάλαντα 3000
ὄντα ὤντων εἰς τιμὴν κριθῆς ἀρτα
β ῶν ἕξ, ἀρταβῶν 6 , ἅσπερ σοὶ σὺ ἀποδώ
σω",PRICE,priceword_ext,0.6,,
p.flor;3;321,1,1,1,yes,ab,Conti di Heroninos,Theadelphia (Arsinoites),ca. 254 - 260,,0254,0260,πυρου,13,αρταβων,16,δραχμαι,36.2,6,1,7,0,yes,yes,no,,,,"δραχμαὶ 2914 2
καὶ ἀπὸ τραπέ ζης δραχμαὶ 16
καὶ ἀπὸ τιμῆς πυροῦ ἀρταβῶν 13 ὡς τῆς ἀρτάβης ἐκ δραχμῶν 12 δραχμαὶ",PRICE,"receipt_price,rate_construction,priceword_ext",0.8,,
p.frankf;;1,1,3,1,yes,ab,Antichretischer Pachtvertrag aus dem 9. Jahr des Philopator 214/3 a. Chr.,Tholthis (Oxyrhynchites),14. Jan. - 12. Febr. 213 v.Chr.,,-0213-01-14,-0213-02-12,σιτον,,,60,δραχμων,37.74,7,-1,7,0,no,yes,no,,,,"νεπευθύνωι ὄ ν τ ι ὑπο
λογεῖν σῖτον τῶν ἑξ ή κον τ α 60 δραχμῶν ἀ π ὸ τῶ ν ἐκ φο",PRICE,priceword_ext,0.6,,
p.graux;3;30col1,1,1,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),12. Febr. 155 (Tag unsicher),0155-02-12,,,πυρου,8.958333,αρταβασ,8,δραχμων,26.4,26,14,26,0,yes,yes,no,,,,"ίστου μερίδο ς ὑπὲρ φορέτρων φο
λέτρων πυροῦ
ἀπεργασία ς γ ενομένης ἐπὶ τῷ βασιλικῷ γενή ματος
17 ἔτους ἀρτάβας 8 1/2 1/3 1/8 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης ἐκ δραχμῶν 8 , τὰς
συναγομέ νας ἀ ργ",PRICE,priceword_ext,0.6,"ADMIN,TRANSPORT",
p.graux;3;30col13,1,2,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),19. Febr. 155,0155-02-19,,,πυρο,18.5,αρταβασ,8,δραχμων,40.96,16,2,16,0,no,yes,no,,,,"ματος 17 ἔτους Ἀντωνίνου Καίσαρος τοῦ κυρίου
πυρο ῦ ἀρτάβας 18 1/2 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης κατὰ
τὰ κελευσθέντα ἐκ δραχμῶν 8 , τὰς συναγο μένας
ἀργυ ρίου",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col14,1,2,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),21. Febr. 155,0155-02-21,,,πυρου,58.291667,αρταβασ,8,δραχμων,43.67,13,1,13,0,yes,yes,no,,,,"εἰς ὅρμον
Καινῆς γενή ματος 17 ἔτους πυροῦ ἀρτάβας 58 1/6 1/8 , τιμῆς τειμῆς
ὡς τῆς ἀρτάβης ἐκ δραχμῶν 8 , τὰς συναγο μένας ἀργυρίου
δραχμὰς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col2,1,2,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,πυρου,91.958333,αρταβασ,8,δραχμων,30.19,29,1,29,0,no,yes,no,,,,"μ αίῳ γενομ ένης γενήμ ατος 17 ἔτους πυροῦ ἀρτάβας 91 1/2 1/3 1/8 , κριθῆς ἀρτάβας 58 1/24 , τιμῆς τειμῆς ὡς τῆς ἀρ τά βης
τοῦ μὲ ν πυροῦ κατὰ τὰ κελευσθ έντα ἐκ δραχμῶν 8 , τὰς συναγομ ένας ἀργ υρίου δραχμὰς",PRICE,priceword_ext,0.6,,
p.graux;3;30col2,1,3,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,κριθησ,58.041667,αρταβασ,8,δραχμων,38.31,22,1,22,0,no,yes,no,,,,"ἔτους πυροῦ ἀρτάβας 91 1/2 1/3 1/8 , κριθῆς ἀρτάβας 58 1/24 , τιμῆς τειμῆς ὡς τῆς ἀρ τά βης
τοῦ μὲ ν πυροῦ κατὰ τὰ κελευσθ έντα ἐκ δραχμῶν 8 , τὰς συναγομ ένας ἀργ υρίου δραχμὰς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col2,1,4,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,πυρου,58.041667,αρταβασ,8,δραχμων,44.57,6,15,21,0,no,yes,no,,,,"πυροῦ ἀρτάβας 91 1/2 1/3 1/8 , κριθῆς ἀρτάβας 58 1/24 , τιμῆς τειμῆς ὡς τῆς ἀρ τά βης
τοῦ μὲ ν πυροῦ κατὰ τὰ κελευσθ έντα ἐκ δραχμῶν 8 , τὰς συναγομ ένας ἀργ υρίου δραχμὰς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col2,1,5,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,κριθησ,100,αρταβων,735,δραχμασ,37.79,6,4,10,0,no,yes,no,,,,"δραχμῶν 8 , τὰς συναγομ ένας ἀργ υρίου δραχμὰς 735 4 , τῆς δὲ κριθῆς
ὡς τῶν 100 ἀρταβῶν δραχμῶν 480 , τὰς συναγομ ένας ἀργ",PRICE,rate_construction,0.8,,
p.graux;3;30col3,1,3,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,πυρου,82,αρταβασ,8,δραχμων,39.18,20,1,20,0,no,yes,no,,,,"ματος 17 ἔτους Ἀντωνίνου
Καίσαρος τοῦ κυρίου πυροῦ ἀρτάβας 82 , κριθῆς ἀρτάβας 6 1/2 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης τοῦ το
μὲν πυροῦ ἐκ δραχμῶν 8 , δραχμὰς 656 , τῆς δὲ κριθῆς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col3,1,4,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,κριθησ,6.5,αρταβασ,8,δραχμων,37.28,16,1,16,0,no,yes,no,,,,"Καίσαρος τοῦ κυρίου πυροῦ ἀρτάβας 82 , κριθῆς ἀρτάβας 6 1/2 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης τοῦ το
μὲν πυροῦ ἐκ δραχμῶν 8 , δραχμὰς 656 , τῆς δὲ κριθῆς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col3,1,5,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,πυρου,6.5,αρταβασ,8,δραχμων,40.96,2,13,15,0,no,yes,no,,,,"Καίσαρος τοῦ κυρίου πυροῦ ἀρτάβας 82 , κριθῆς ἀρτάβας 6 1/2 , τιμῆς τειμῆς ὡς τῆς ἀρτάβης τοῦ το
μὲν πυροῦ ἐκ δραχμῶν 8 , δραχμὰς 656 , τῆς δὲ κριθῆς",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col3,1,6,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),14. Febr. 155,0155-02-14,,,κριθησ,100,αρταβων,656,δραχμασ,38.97,5,4,9,0,no,yes,no,,,,"το
μὲν πυροῦ ἐκ δραχμῶν 8 , δραχμὰς 656 , τῆς δὲ κριθῆς ὡ ς τῶν 100 ἀρταβῶν δραχμῶν 480 , δραχμὰς 31 1 ,",PRICE,"rate_construction,priceword_ext",0.8,,
p.graux;3;30col8,1,2,1,yes,ab,keiner,Ptolemais Euergetis (Arsinoites),19. Febr. 155,0155-02-19,,,πυρου,21.291667,αρταβασ,8,δραχμων,43.67,13,1,13,0,yes,yes,no,,,,"ἀπεργασίας ἐπʼ αὐτῷ ἐπι σοι γενο μένης πυροῦ ἀρτάβας 21 1/6 1/8 , τιμῆς τειμῆς
ὡς τῆς ἀρτάβης ἐκ δραχμῶν 8 , τὰς συναγο μένας ἀργ υρίου δραχμὰς",PRICE,"rate_construction,priceword_ext",0.8,,
