DDB_ID,XML_RelPath,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Score,Block_Match_Count,Grain_Hits,Unit_Hits,Money_Hits,Priceword_Hit,Number_Type_Summary,Num_Tag_Values,Num_Tag_Texts,Snippet_1,Snippet_2,Snippet_3
o.wilck;;941,o.wilck/o.wilck.941.xml,keiner,Theben,3. Juli 178,0178-07-03,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/12;1/2;1/3;15;18;6;9,α;γ;θ;ιβ;ιε;ιη;ϛ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ιη ἔτους Αὐρηλίων Ἀντωνίνου καὶ Κομμόδου Καισάρων τῶν κυρίων Ἐπὶφ θ ὑπὲρ Χάρακος ὀνόματος Πεκύσιος διὰ Φθομώνθου Φαήριος πυροῦ τρίτον γίνεται πυροῦ γ. Ἀμώνιος σεσημείωμαι. ἄλλον Παῦνι ιε ὁμοίως πυροῦ δω δέκατον γίνεται πυροῦ ιβ. ἄλλον Παῦνι ϛ ὁμοίως πυροῦ μίαν ,,
o.wilck;;945,o.wilck/o.wilck.945.xml,keiner,Theben,5. Aug. 178,0178-08-05,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/2;1/24;12;18;3,γ;ιβ;ιη;κδ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ιη ἔτους Αὐρηλίων Ἀντωνίνου καὶ Κομμόδου Καισάρων τῶν κυρίων Μεσορὴ ιβ ὑπὲρ Χάρακος ὀνόματος Θαμί νιος Θασιῆτος διὰ γεωργοῦ Λολοῦτος Πεκύσιος πυροῦ τρεῖς ἥμισυ τετρακαιεικοστὸν γίνονται πυροῦ γ 𐅵 κδ. Ἀμώνιος σεσημείωμαι.,,
o.wilck;;948,o.wilck/o.wilck.948.xml,keiner,Theben,181 - 182,,0181,0182,3,1,πυρ,μετρ,𐅵,no,num_tag,1/12;1/2;22,ιβ;κβ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος κβ ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου ὀνόματος Πανίσκου Ἀμφιώμιος πυροῦ ἥμισυ ιβ γίνεται πυροῦ 𐅵 ιβ. Πα.,,
o.wilck;;949,o.wilck/o.wilck.949.xml,keiner,Theben,18. Nov. 182,0182-11-18,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/2;22;23,κβ;κγ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος κβ ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου Ἁθὺρ κβ τοῦ κγ ἔτους ὑπὲρ ὀνόματος φοὺς νεωτέρ Πικῶτος αγ ολ πυροῦ ἥμισυ γίνεται πυροῦ 𐅵. Ἀπολ σεσημείωμαι.,,
o.wilck;;950,o.wilck/o.wilck.950.xml,keiner,Theben,23. Nov. 182,0182-11-23,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/2;22;23;27,κβ;κγ;κζ;𐅵,μέτρημα θησαυροῦ κωμῶν γενήματος κβ ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου Ἁθὺρ κζ τοῦ κγ ἔτους ὑπὲρ Χάρακος ὀνόματος Ὥρου Ψεν αμούνιος πυροῦ ἥμισυ γίνεται πυροῦ 𐅵. Α σεσημείωμαι.,,
o.wilck;;953,o.wilck/o.wilck.953.xml,keiner,Theben,30. Mai 185,0185-05-30,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/2;25;5,α;ε;κε;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος κε ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου Παῦνι ε ὑπὲρ Νότου ὀνόματος Παμφίλου Παμώνθου διὰ γεωργοῦ Ἑριέως Ἐσμίνιος καὶ μετόχων πυροῦ μίαν ἥμισυ γίνεται πυροῦ α 𐅵. Ἀμώνιος σεσημείωμαι.,,
o.wilck;;957,o.wilck/o.wilck.957.xml,keiner,Theben,1. Juli 187,0187-07-01,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/2;1/3;27;7,γ;ζ;κζ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος κζ ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου Ἐπὶφ ζ ὑπὲρ Νότου ὀνόματος Ἁρυώθου Σενχώνσιος πυροῦ ἥμισυ τρίτον γίνεται πυροῦ 𐅵 γ. Δ σεσημείωμαι.,,
o.wilck;;968,o.wilck/o.wilck.968.xml,keiner,Theben,27. Juni 190,0190-06-27,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/12;1/2;1/3;3;30,α;γ;ιβ;λ;𐅵,μέτρημα θησαυροῦ κωμῶν γενήματος λ ἔτους Κομμόδου Ἀντωνίνου Καίσαρος τοῦ κυρίου Ἐπὶφ γ ὑπὲρ Χάρακος ὀνόματος Ψενφρι Θαήσιος πυροῦ μίαν ἥμισυ τρίτον ιβ γίνεται πυροῦ α 𐅵 γ ιβ. σεσημείωμαι.,,
o.wilck;;981,o.wilck/o.wilck.981.xml,keiner,Theben,16. Juni 198,0198-06-16,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/2;2;22;6,β;κβ;ϛ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ϛ ἔτους Λουκίου Σεπτιμίου Σεουήρου Εὐσεβοῦς Περίνακος Σεβαστοῦ Παρθικοῦ Μεγίστου καὶ Μάρκου Αὐρηλίου Ἀντωνίνου Σεβαστοῦ Παῦνι κβ ὑπὲρ Χάρακος ὀνόματος Βήσιος Νεντ πυροῦ δύο ἥμισυἡμισους γίνονται πυροῦ β 𐅵. vestiges σεσημείωμαι.,,
o.wilck;;985,o.wilck/o.wilck.985.xml,keiner,Theben,5. Juli 202,0202-07-05,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/2;1/24;1/3;1/4;1/8;10;11,α;γ;δ;η;ι;ια;κδ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ι ἔτους τῶν κυρίων Αὐτοκρα τόρων Σεουήρου καὶ Ἀντωνίνου Εὐσεβῶν Σεβαστῶν Ἐπὶφ ια ὑπὲρ Χάρακος ὀνόματος Ἀρχίας Α πυροῦ ἥμισυ τρίτον γίνεται πυροῦ 𐅵 γ. ἄλλον ὑπὲρ Νότου τῇ αὐτῇ ἡμέρᾳ ὀνόματος τοῦ αὐτοῦ πυροῦ τέταρτον κδ γίνεται πυροῦ δ κδ γίνεται ἐπὶ τὸ αὐτὸ πυρο,,
o.wilck;;986,o.wilck/o.wilck.986.xml,keiner,Theben,31. Juli 206,0206-07-31,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1/12;1/2;14;7,ζ;ιβ;ιδ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ιδ ἔτους τῶν κυρίων Αὐτοκρατόρων Σεουήρου καὶ Ἀντωνίνου Εὐσεβῶν Σεβαστῶν Μεσορὴ ζ ὑπὲρ Νότου ὀνόματος Ἰουλίου Ἀσκληπιάδου πυροῦ ἥμισυ δω δέκατον γίνεται πυροῦ 𐅵 ιβ. σεσημείωμαι πυροῦ 𐅵 ιβ.,,
o.wilck;;987,o.wilck/o.wilck.987.xml,keiner,Theben,1. Juli 211,0211-07-01,,,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/2;19;7,α;ζ;ιθ;𐅵,μέτρημα θησαυροῦ μητροπόλεως γενήματος ιθ ἔτους Ἀντωνίνου καὶ Γέτα Εὐσεβῶν Σεβαστῶν Ἐπὶφ ζ ὑπὲρ ΝότουΟνότου ὀνόματος Παναμεὺς τοῦο καὶ Παμώνθης μητρὸς Τανα διὰ Ἀσκλᾶς Λολοῦτος πυροῦ μίαν ἥμισυἥμισου γίνεται πυροῦ α 𐅵. Αλ πυροῦ μίαν ἥμισυ γίνεται πυροῦ α 𐅵.,,
o.wilck;;990,o.wilck/o.wilck.990.xml,keiner,Theben,215 - 216,,0215,0216,3,1,πυρ,μετρ,𐅵,no,num_tag,1;1/2;1/3;2/3;24,α;γ;κδ;𐅵;𐅷,"μέτρημα θησαυροῦ μητροπόλεως γενήματος κδ ἔτους Μάρκου Αὐρηλίου Σεουήρου Ἀντωνίνου Καίσαρος τοῦ κυρίου vestiges ὑπὲρ Νότου καὶ Λιβὸς ὀνόματος vestiges το ὁμοίως πυροῦ ἥμισυ τρίτον γίνεται πυροῦ 𐅵 γ, καὶ ὑπὲρ Χάρακος ὀνόματος τοῦ αὐτοῦ πυροῦ δίμοιρον γίνεται 𐅷 γίνεται ἐπὶ τὸ αὐτὸ πυροῦ α 𐅵. Ἀλλ σεσημ",,
o.wilck;;997,o.wilck/o.wilck.997.xml,keiner,Theben,235 - 238,,0235,0238,3,1,πυρ,αρταβ;μετρ,𐅵,no,num_tag,1/2;1/24;1/3;7,γ;ζ;κδ;𐅵,μέτρημα θησαυροῦ γενήματος ἔτους τῶν κυρίων ἡμῶν Γαίου Ἰουλίου Οὐήρου Μαξιμείνου καὶ Γαίου Ἰουλίου Οὐήρου Μαξίμου Εὐσεβῶν Σεβαστῶν ζ ὑπὲρ νήσων ὀνόματος Πασήμιος πυροῦ ἀρτάβης ἥμισυ τρίτον κδ γίνεται πυροῦ 𐅵 γ κδ .,,
p.aberd;;161,p.aberd/p.aberd.161.xml,Register of Corn Dues,unbekannt,II,,0101,0200,3,1,πυρ,αρταβ,𐅵,no,num_tag,1/12;1/2;1/3;1/6;1/8;10;105;115;142;17;21;22;39;4;46;5;52;6;7;9,γ;δ;ε;ζ;η;θ;ι;ιβ;ιζ;κα;κβ;λθ;μϛ;νβ;ρε;ριε;ρμβ;ϛ;𐅵,της ἄρουραι ιζ πυροῦ ἀρτάβαι κα ἄρουραι ε πυροῦ ἀρτάβαι ϛ η ἄρουραι ι πυροῦ ἀρτάβαι κβ ϛ ἄρουραι ιζ πυροῦ ἀρτάβαι κβ 𐅵 ιβ ἄρουραι λθ πυροῦ ἀρτάβαι μϛ 𐅵 ἄρουραι ϛ πυροῦ ἀρτάβαι θ ϛ ἄρουραι δ πυροῦ ἀρτάβαι δ 𐅵 γ ιβ ἄρουραι ϛ πυροῦ ἀρτάβαι ζ 𐅵 ἄρουραι ριε 𐅵 πυροῦ ἀρτάβαι ρμβ ἄρουραι θ 𐅵 πυροῦ ἀρτάβαι κ,,
p.aberd;;170,p.aberd/p.aberd.170.xml,Receipt for Requisitions,unbekannt,30. Aug. - 28. Sept. 187,,0187-08-30,0187-09-28,3,1,κριθ,αρταβ,𐅵,no,num_tag,1/2;1/24;1/3;28;334,γ;κδ;κη;τλδ;𐅵,"Οὐαλεριανὸς μεμέτρημαι τὰς τῆς κριθῆς ἀρτάβας τριακοσίας τριάκοντα τέσσαραςτέσσαρες ἥμισυἥμισου τρίτον κδ, γίνονται κριθῆς ἀρτάβαι τλδ 𐅵 γ κδ ὡς πρόκ ιται ἔτους κη Μάρκου Αὐρηλίου Κωμμόδου Ἀντωνείνου Σεβαστοῦ Θὼθ",,
p.aberd;;32,p.aberd/p.aberd.32.xml,Sitologus Receipt,Herakleia (Arsinoites),5. Juli 164,0164-07-05,,,3,1,πυρ;σιτ,αρταβ;μετρ,𐅵,no,num_tag,1/12;1/2;1/24;11;13,ια;ιβ;ιγ;κδ;𐅵,"ἔτους τετάρτου Ἀντωνείνου καὶ Οὐήρου τῶν κυρίων Σεβαστῶν Ἐπεὶφ ια. Ἐπίμαχος καὶ οἱ μέτοχοι σιτολόγοι Ἡρακλείας μεμετρήμεθα ἀπὸ τῶν γενημάτων τοῦ αὐτοῦ ἔτους πυροῦ μέτρῳ δημοσίῳ ξυστῷ ἔπαιτονἔπαντον εἰς Τεσενοῦφιν Τεσενούφεως Ἡρακλείας κατοίκων πυροῦ δέκα τρεῖς κδ, ἐπιβολῆς ἥμισυ κδ, γίνονται πυροῦ ἀ",,
p.aberd;;50,p.aberd/p.aberd.50.xml,Return of Unwatered Land,Karanis (Arsinoites),202 - 204,,0202,0204,3,1,πυρ,αρταβ,𐅵,no,num_tag,1;1/12;1/18;1/2;1/4;1/8;10;24;4;5;6,α;δ;δέκατον;ε;η;ι;ιβ;ιη;κδ;ϛ;𐅵,"κδ κληρουχίας. κατὰ τὰ κελευσθέντα ὑπὸ τοῦ κρατίστου ἐπιτρόπου τῶν κυρίων Σεβαστῶν Κλαυδίου Διογνήτου ἀπογραφόμεθα τὰς υθεισας ἡμῖν περὶ τὴν προκειμένην κώμην Καρανίδα βασιλικῆς ἀνὰ πυροῦ ἀρτάβας ε 𐅵 ιβ ἀρούρας ἀνὰ ἀρτάβας δ δ ιη ἀρούρας ι 𐅵 η, ἀνὰ πυροῦ ἀρτάβας δ ἀρούρας Σενεκιανῆς οὐσίας ἀνὰ πυροῦ",,
p.aberd;;92,p.aberd/p.aberd.92.xml,keiner,Elephantine (?),II,,0101,0200,3,1,κριθ;πυρ,αρταβ,𐅵,no,num_tag,1;1/12;1/128;1/2;1/3;1/32;1/4;1/48;1/96;3/4;4,α;γ;δ;ιβ;λβ;μη;ρκη;ϙϛ;𐅵;𐅸,Κορ Σατορ ἀρουρ λιβὸς φοινικών λιβὸς ολυμπ Ἡρω Πατρω ἄρουρα α δ γίνονται ἄρουραι δ δ λβ ρκη πυροῦ ἀρτάβης 𐅵 γ μη κριθῆς ιβ ϙϛ λαχάνου γ ϙϛ Κλεοπ Πατενουπ ἀρούρης 𐅸 πυροῦ ἀρταβ,,
p.aberd;;99,p.aberd/p.aberd.99.xml,keiner,Elephantine (?),III,,0201,0300,3,1,πυρ,αρταβ,𐅵,no,num_tag,1/12;1/16;1/2;1/24;1/32;1/64;1/8;1/96;16;2;2/3;3,β;γ;η;ιβ;ιϛ;κδ;λβ;ξδ;ϙϛ;𐅵;𐅷,ὀνόματος κληρονόμων Πατρανπάττητος ἐν λιμ 𐅵 ιϛ λβ ξδ ἀρταβ κδ Μενεὺς καθαροῦκαθαρὸς πυροῦ ἀρταβ γ κδ ζχιξ ? ἐν λιμ ἀρταβ ιβ ϙϛ λαχάνου κδ Διδυμίων γ πυροῦ ἀρταβ 𐅷 γ 𐅵 ϙϛ λαχάνου κδ Σαλλώνιος α`κδ ἀρταβ η κδ ις ἐν λιμ ὁ αὐτὸς μηξ α πυροῦ ἀρταβ ϙϛ ἀρουρ ιϛ ἐν λ νεκροτάφων πυροῦ ἀρταβ ιβ ϙϛ λαχάνου κδ ,,
p.abinn;;43,p.abinn/p.abinn.43.xml,keiner,Philadelphia? (Arsinoites),ca. 348 - 351,0348,,,3,1,κριθ,αρταβ,ταλαντ,no,num_tag,128;1400000;15;2590000;3;30;40;45;675;90,ρκη;χοε,κυρίῳ μου ἀδελφῷ ΜηνᾷΜηνας πων καὶ ἄλλῳ ΜηνᾷΜηναν καὶ Ἀπολλῶτιἀπολλων καὶ πᾶσιπαντας τοῖςτους φίλοιςφιλους Ἀβιννέως χαίρειν. σπουδάσατε συμπληρῶσαισυμπληρῶσε τοῖς ἀ δελφοῖς μου καὶ τῷτον υἱῷυἱον μου εἴ τι ὀφείλετεὀφίλετε ἀπὸ τοῦ λόγου. ἀλλὰ μὴ ἀμελήσατε δοῦναι εἴ τι ὀφείλετεὀφίλετε ἀπὸ τοῦ λόγου φοι,,
p.abinn;;66,p.abinn/p.abinn.66.xml,keiner,Andromachis (Arsinoites),Mitte IV,,0326,0375,3,2,κριθ;σιτ,αρταβ,ταλαντ;𐅵,no,num_tag,1/2;103;105;11;1240;13;1600;180;20;200;3/4;30;300;35;4;49;5;500;54;55;560;6;600;9,Ασμ;Αχ;δ;ε;θ;ια;ιγ;κ;λ;λε;μθ;νδ;νε;ργ;ρε;ρπ;σ;τ;φ;φξ;χ;ϛ;𐅵;𐅸,κώμης Ἀνδρομαχίδος βρέυιον σίτου καὶ κριθῆς ἀπὸ χειρογράφων εἰσὶ δέ· Εὔπορος Ἑρμεία σίτου ἀρτάβαι ϛ Κύριλλος Αὐνίωνος σίτου ἀρτάβαι κριθῆς ἀρτάβαι ϛ 𐅸 Ἑλλῆς Ὡρίωνος κριθῆς ἀρτάβαι θ Ἄγαθος Ἀννέως σίτου ἀρτάβαι λ κριθῆς ἀρτάβαι Φιλέας ς κριθῆς ἀρτάβαι α σίτου ἀρτάβαι ιγ 𐅵 Εχας Αὐνίωνος σίτου ἀρτάβαι ,Ἰοῦστος Κυρίλλου σίτου ἀρτάβαι κριθῆς ἀρτάβαι κ Αὐνῆς στρατιώτης σίτου ἀρτάβαι ϛ κριθῆς ἀρτάβαι ε Ὡρίων Ἀννέως σίτου ἀρτάβαι 𐅸 κριθῆς ἀρτάβαι παρὰ τοῦ κοινοῦ τῶν ἀπὸ κώμης Ἀνδρομαχείδος σίτου ἀρτάβαι κ κριθῆς ἀρτάβαι κ ἀργυρικῶν ὁμοίως Μουσῆς στρατιώτης ἀργυρίου τάλαντα χ καὶ π Ἄγαθος καὶ Πωλίων τάλ,
p.abinn;;67r,p.abinn/p.abinn.67r.xml,keiner,Hermopolis (Arsinoites),Mitte IV,,0326,0375,3,1,κριθ;σιτ,αρταβ,ταλαντ;𐅵,no,num_tag,1;1/2;118;12;13;14;167;17;2000;30;340;420;533;750;827;9,Β;α;θ;ιβ;ιγ;ιδ;ιζ;λ;ριη;ρξζ;τμ;υκ;φλγ;ψν;ωκζ;𐅵,βρέουιον σίτου καὶ κριθῶν ἀπὸ χειρογράφων κώμης Ἑρμοῦ πόλεως· Γερόντιος καὶ Ὡρίων σίτου ἀρτάβαι ιβ Μάξιμος Ἀιωνέως σίτου ἀρτάβαι θ Κύριλλος Φιλίππου σίτου ἀρτάβαι ιγ 𐅵 Ἥρων οὐετρανός σίτου ἀρτάβαι ιζ Σαβῖνος οὐετρανός σίτου ἀρτάβαι ιδ παρὰ τοῦ κοινοῦ τῶν ἀπὸ κώμης σίτου ἀρτάβης 𐅵 καὶ κριθῆς ἀρτάβαι ,,
p.abinn;;70,p.abinn/p.abinn.70.xml,keiner,Philadelphia? (Arsinoites),ca. 350,0350,,,3,1,σιτ,αρταβ,ταλαντ;𐅵,no,num_tag,1/2;10;13;24;50;56,ι;ιγ;κδ;ν;νϛ;𐅵,σίτου Ἰσίων Μάρωνος ἀρτάβαι ι Ὡρίων γραμματεὺς ἀρτάβαι ι Ὡρίων Σλάλεως ἀρτάβαι κδ Σιλιππιοις ἀρτάβαι ι Ἀτία Σακάωνος ἀρτάβαι ιγ 𐅵 Ἀννεῦς Παύλου τάλαντα νϛ Ἑλλᾶς στρατιώτηςστρατιότης τάλαντα ν,,
p.abinn;;75,p.abinn/p.abinn.75.xml,keiner,Philadelphia? (Arsinoites),ca. 340 - 348,0340,,,3,1,σιτ,αρταβ,ταλαντ,no,num_tag,1;15;16;2;3;4;60;8;80,α;β;γ;δ;η;ιε;ιϛ;ξ;π,ἔκθεσιςἔχθεσις οἴνου· ὁ ἀριθμὸς σπάθια δβ κεράμια γ καὶ τάλαντα ξ καὶ ἄλλα τάλαντα π Καμπὸλ σπάθια δ Καννᾶς σπάθια δ ὁ αὐτὸς σπάθια β ὁ αὐτὸς καὶ Καμπὸλ σπάθια β ὁ αὐτὸς μόνος κεράμια β ζήτει ὁ αὐτὸς καὶ Ἁτρῆς εἰς λόγον ἀποχῆς σπάθια β καὶ δέλφακα α ὁ αὐτὸς καὶ Πωλίων δεκαδάρχης καὶ Πολεουῆ καὶ Χρῆσ,,
p.abinn;;77,p.abinn/p.abinn.77.xml,keiner,Philadelphia? (Arsinoites),Mitte IV,,0326,0375,3,1,σιτ,αρταβ,𐅵,no,num_tag,1;1/2;1/3;2;4,α;β;γ;δ;𐅵,σίτου ἀρτάβαι β δ σίτου ἀρτάβη α γ Διονυσιάδος σίτου ἀρτάβη α 𐅵 γ,,
p.abinn;;78,p.abinn/p.abinn.78.xml,keiner,Philadelphia? (Arsinoites),Mitte IV,,0326,0375,3,2,κριθ;σιτ,αρταβ,𐅵,no,num_tag,1;1/12;1/2;1/3;17;2;3;30;5;7,α;β;γ;ε;ζ;ιβ;ιζ;λ;𐅵,λόγος Ἑρμία σίτου Διοσκόρῳ Ἑλλᾶ ἀρτάβης 𐅵 Ἀμουνίῳ ἀρτάβας ε 𐅵 Εὐτυχιανῷ ἀρτάβην α 𐅵 Μέλᾳ πολίτῃ ἀρτάβην α Διδύμῳ ἀπὸ ΦιλαγρίδΦιλαρίδος ἀρτάβας β ΠαειηῷΠαειηοῦ ἀρτάβης 𐅵 Ἐπωνύχῳ ἀρτάβης 𐅵 Μουσῇ καταφράκτῳ ἀρτάβας β Νεμεσιανῷ ἀρτάβας γ Μωρίωνι ιζ 𐅵 Διδύμῳ ἀπὸ Φιλαγρίδος ἀρτάβην α,κριθῆς Πετρωνίῳ ἀρτάβην α Διοσκόρῳ Ἑλλᾶ ἀρτάβην α 𐅵 Ἀμουνίῳ ἀρτάβας ζ 𐅵 Εὐτυχιανῷ ἀρτάβας ζ 𐅵 Σαραπίωνι ἀρτάβας γ Μωρίωνι ἀρτάβ Διδύμῳ πολίτῃ ἀρτάβ Νεμεσιανῷ ἀρτάβ ἀρτάβας λ γ ιβ,
p.abinn;;79,p.abinn/p.abinn.79.xml,keiner,Philadelphia? (Arsinoites),ca. 350,0350,,,3,1,σιτ,αρταβ,𐅵,no,num_tag,1/2;1/4;2;3;4;5;6;83,β;γ;δ;ε;πγ;ϛ;𐅵,λόγος τῶν πραθέντων σιταρίων εἰς Ταυρία Ὀξυρυγχίτου ἀρτάβαι πγ μάτια δ ἔστι δέ· Ζώσιμος ἀρτάβαι ε Ἀπόλλων ἀρτάβαι δ Ἀνοῦφις ἀρτάβαι β δ Παῦλος ἀρτάβαι ϛ Ἰσὰκ ἀρτάβαι β 𐅵 Ὡρίων ἀρτάβαι ε Ἰωάννης ἀρτάβαι γ,,
p.aktenbuch;;pag25,p.aktenbuch/p.aktenbuch.pag25.xml,Abrechnungen,Hermopolis,vor 16. Juni 359,,,0359-06-16,3,1,σιτ,,ταλαντ,yes,num_tag,1;1000;11;1150;15;15000;16;2000;25700;3000;350;50;500;8,Α;ΑΕ;Αρv;Β;ΒΕψ;Γ;α;η;ια;ιε;ις;ν;τν;φ,λίτραι ν ἀργυρί- μυριάδες ΒΕψ ὑπηρέτῃὑπερέτῃ εφειπ Ἐπὶφ ια Αρ Αρv ΘεοδοσίῳΘειοδοσίῳ ἰατρῷ μυριάδες ιε Θεοδοσίῳ μυριάδες ΑΕ ις Θεοδοσίῳ Γ Μεσoρὴ ια Ἀσκληπιάδῃ Β ὑπὲρ ὧν δέδωκα πρόσγραφόν τι Διονυσίῳ οἴνου ξέσται τν κρέως λίτραι φ ἀχύρου λιτρῶν μυριάδες ΑΕ τιμῆς ὄνουτάλαντα η διὰ Φιβίου Ὑπερεχίου νόμι,,
